,cohort,dimension,label,canonical_label
4687,people,activities,smoothing fabric,fabric
4688,people,activities,smoothing stone,stone
4689,people,activities,smoothing surface,surface
4690,people,activities,smoothing wood,wood
4691,people,activities,sorting apples,apple
4692,people,activities,sorting bottles,bottle
4693,people,activities,sorting greens,greens
4694,people,activities,sorting medication,medication
4695,people,activities,sorting medicines,medicine
4696,people,activities,sorting tomatoes,tomato
4697,people,activities,sowing,sowing
4698,people,activities,sowing seeds,seed
4699,people,activities,speaking on phone,phone
4700,people,activities,spooning,spooning
4701,people,activities,spraying,spraying
4702,people,activities,spraying hose,hose
4703,people,activities,spreading,spreading
4704,people,activities,spreading concrete,concrete
4705,people,activities,spreading dirt,dirt
4706,people,activities,spreading paint,paint
4707,people,activities,spreading seeds,seed
4708,people,activities,spreading soil,soil
4709,people,activities,sprinkling granules,granule
4710,people,activities,sprinkling sugar,sugar
4711,people,activities,squatting,squatting
4712,people,activities,stabilizing head,head
4713,people,activities,stacking,stacking
4714,people,activities,stacking bottles,bottle
4715,people,activities,stacking documents,document
4716,people,activities,stacking plates,plate
4717,people,activities,stacking tiles,tile
4718,people,activities,standing at bench,bench
4719,people,activities,standing at sink,sink
4720,people,activities,standing behind counter,counter
4721,people,activities,standing behind produce,produce
4722,people,activities,standing behind stall,stall
4723,people,activities,standing beside bed,bed
4724,people,activities,standing beside car,car
4725,people,activities,standing by bed,bed
4726,people,activities,standing still,standing
4727,people,activities,standing watch,watch
4728,people,activities,standup,standup
4729,people,activities,stepping,stepping
4730,people,activities,stirring drink,drink
4731,people,activities,stirring_pan,pan
4732,people,activities,stocking produce,produce
4733,people,activities,stocking shelf,shelf
4734,people,activities,stocking shelves,shelf
4735,people,activities,stoking fire,fire
4736,people,activities,stone carving,stone
4737,people,activities,stretching,stretching
4738,people,activities,strumming_guitar,guitar
4739,people,activities,supporting head,head
4740,people,activities,supporting_chest,chest
4741,people,activities,suturing,suturing
4742,people,activities,sweeping floor,floor
4743,people,activities,tamping,tamping
4744,people,activities,tapping card,card
4745,people,activities,tasting,tasting
4746,people,activities,tending flowers,flower
4747,people,activities,tending patient,patient
4748,people,activities,testing faucet,faucet
4749,people,activities,threading,threading
4750,people,activities,tighten valve,valve
4751,people,activities,tightening bolt,bolt
4752,people,activities,tightening faucet,faucet
4753,people,activities,touching,touching
4754,people,activities,touching bedrail,bedrail
4755,people,activities,touching book,book
4756,people,activities,touching chest,chest
4757,people,activities,touching counter,counter
4758,people,activities,touching device,device
4759,people,activities,touching document,document
4760,people,activities,touching face,face
4761,people,activities,touching monitor,screen
4762,people,activities,touching moss,moss
4763,people,activities,touching patient,patient
4764,people,activities,touching screen,screen
4765,people,activities,touching sculpture,sculpture
4766,people,activities,touching statue,statue
4767,people,activities,touching_client_face,face
4768,people,activities,touching_face,face
4769,people,activities,touching_page,page
4770,people,activities,touching_screen,screen
4771,people,activities,transferring liquid,liquid
4772,people,activities,transferring_liquid,liquid
4773,people,activities,treating,treating
4774,people,activities,treating_patient,patient
4775,people,activities,trimming herbs,herb
4776,people,activities,troweling,troweling
4777,people,activities,trying on glasses,glasses
4778,people,activities,trying_on,trying
4779,people,activities,trying_on_glasses,glasses
4780,people,activities,turn_page,page
4781,people,activities,turning,turning
4782,people,activities,turning faucet,faucet
4783,people,activities,turning handle,handle
4784,people,activities,turning head,head
4785,people,activities,turning_page,page
4786,people,activities,tying bag,bag
4787,people,activities,using anvil,anvil
4788,people,activities,using card reader,card_reader
4789,people,activities,using device,device
4790,people,activities,using flat iron,iron
4791,people,activities,using forceps,forceps
4792,people,activities,using fork,fork
4793,people,activities,using headset,headset
4794,people,activities,using instruments,instrument
4795,people,activities,using kiosk,kiosk
4796,people,activities,using lathe,lathe
4797,people,activities,using machine,machine
4798,people,activities,using multimeter,multimeter
4799,people,activities,using power tool,tool
4800,people,activities,using spoon,spoon
4801,people,activities,using stethoscope,stethoscope
4802,people,activities,using styling tool,styling
4803,people,activities,using tongs,tong
4804,people,activities,using tools,tool
4805,people,activities,using torch,torch
4806,people,activities,using treadmill,treadmill
4807,people,activities,using_cable_machine,machine
4808,people,activities,using_controller,controller
4809,people,activities,using_cutlery,cutlery
4810,people,activities,using_fork,fork
4811,people,activities,using_machine,machine
4812,people,activities,using_medical_box,box
4813,people,activities,using_monitor,screen
4814,people,activities,using_pipette,pipette
4815,people,activities,using_plunger,plunger
4816,people,activities,using_register,register
4817,people,activities,using_stylus,stylus
4818,people,activities,using_touchscreen,screen
4819,people,activities,viewing,viewing
4820,people,activities,viewing art,art
4821,people,activities,viewing artwork,art
4822,people,activities,viewing chart,chart
4823,people,activities,viewing code,code
4824,people,activities,viewing data,data
4825,people,activities,viewing display,screen
4826,people,activities,viewing exhibit,exhibit
4827,people,activities,viewing eyeglasses,glasses
4828,people,activities,viewing glasses,glasses
4829,people,activities,viewing images,image
4830,people,activities,viewing laptop,computer
4831,people,activities,viewing painting,painting
4832,people,activities,viewing presentation,presentation
4833,people,activities,viewing scans,scan
4834,people,activities,viewing x-ray,x_ray
4835,people,activities,viewing_code,code
4836,people,activities,viewing_document,document
4837,people,activities,viewing_laptop,computer
4838,people,activities,viewing_oranges,orange
4839,people,activities,viewing_presentation,presentation
4840,people,activities,washing dishes,dish
4841,people,activities,washing pan,pan
4842,people,activities,watching dogs,dog
4843,people,activities,watching monitor,screen
4844,people,activities,watching stage,stage
4845,people,activities,watching train,train
4846,people,activities,watching truck,truck
